entry_id,source_text(原文),translation_zh(译文)
so|TextMeshProUGUI|level12|21768|m_text,"<sprite=""currency"" name=""currency dollar"">","<sprite=""currency"" name=""currency dollar"">"
so|TextMeshProUGUI|level12|21769|m_text,"Hive
Cluster","蜂巢
群"
so|TextMeshProUGUI|level12|21774|m_text,Quick save,快速保存
so|TextMeshProUGUI|level12|21777|m_text,UNLOCKED AT 20,20 级解锁
so|TextMeshProUGUI|level12|21779|m_text,Greece,希腊
so|TextMeshProUGUI|level12|21784|m_text,Randomness,随机性
so|TextMeshProUGUI|level12|21787|m_text,Reset tutorial messages,重置教程消息
so|TextMeshProUGUI|level12|21793|m_text,Demo,演示
so|TextMeshProUGUI|level12|21798|m_text,Zimata,米玛塔
so|TextMeshProUGUI|level12|21799|m_text,Bright Arts,光之技艺
so|TextMeshProUGUI|level12|21803|m_text,Xeart's Desire?,心之所欲?
so|TextMeshProUGUI|level12|21805|m_text,Back,返回
so|TextMeshProUGUI|level12|21815|m_text,Yugoslavia,南斯拉夫
so|TextMeshProUGUI|level12|21822|m_text,Austria,奥地利
so|TextMeshProUGUI|level12|21826|m_text,"AK-COPY: Get a code, then enter it on the website within ~1 hour.","AK-COPY: 获取代码,然后在约 1 小时内于网站上输入。"
so|TextMeshProUGUI|level12|21832|m_text,Holy Place,神圣之地
so|TextMeshProUGUI|level12|21839|m_text,Selling:,出售:
so|TextMeshProUGUI|level12|21855|m_text,Smok,斯莫克
so|TextMeshProUGUI|level12|21860|m_text,"To travel, visit a station","要旅行,请前往车站"
so|TextMeshProUGUI|level12|21869|m_text,Minsk,明斯克
so|TextMeshProUGUI|level12|21871|m_text,Seville,塞维利亚
so|TextMeshProUGUI|level12|21876|m_text,"Total: +<size=200%><sprite=""currency"" name=""currency dollar""></size>200","总计: +<size=200%><sprite=""currency"" name=""currency dollar""></size>200"
so|TextMeshProUGUI|level12|21880|m_text,Significant event,重大事件
so|TextMeshProUGUI|level12|21889|m_text,UNLOCKED AT 10,10 级解锁
so|TextMeshProUGUI|level12|21896|m_text,"Resolution
","分辨率
"
so|TextMeshProUGUI|level12|21902|m_text,"Reports of ""Daffer""",关于「达弗」的报告
so|TextMeshProUGUI|level12|21910|m_text,OUTFIT FALLBACK TEXT,行头后备文本
so|TextMeshProUGUI|level12|21918|m_text,Dublin,都柏林
so|TextMeshProUGUI|level12|21921|m_text,Version 2025.12.C.3,Version 2025.12.C.3
so|TextMeshProUGUI|level12|21925|m_text,Ireland,爱尔兰
so|TextMeshProUGUI|level12|21927|m_text,Pay with,用…支付
so|TextMeshProUGUI|level12|21928|m_text,Main menu,主菜单
so|TextMeshProUGUI|level12|21934|m_text,Mr Chi's Splendid Emporium,齐先生的骄盛商行
so|TextMeshProUGUI|level12|21936|m_text,Currently Wearing,当前穿着
so|TextMeshProUGUI|level12|21937|m_text,"29/01/2013
<size=75%>23:59</size>","29/01/2013
<size=75%>23:59</size>"
so|TextMeshProUGUI|level12|21939|m_text,ZProvides theze Zaspects to the Zool,将这些性相提供给性相池
so|TextMeshProUGUI|level12|21943|m_text,Buying:,购买:
so|TextMeshProUGUI|level12|21949|m_text,Threshold,门槛
so|TextMeshProUGUI|level12|21951|m_text,"Captain, Dorsetshire Regiment (demobilised)",多塞特团上尉(已复员)
so|TextMeshProUGUI|level12|21961|m_text,Verdant Place,苍翠之地
so|TextMeshProUGUI|level12|21964|m_text,Bulgaria,保加利亚
so|TextMeshProUGUI|level12|21971|m_text,Non-Train route,非火车路线
so|TextMeshProUGUI|level12|21975|m_text,30s,30 秒
so|TextMeshProUGUI|level12|21979|m_text,Reset,重置
so|TextMeshProUGUI|level12|21987|m_text,This is a good message. Spencer can enter the country because he is a nice boy.,"这是一条好消息。斯宾塞可以入境,因为他是个好孩子。"
so|TextMeshProUGUI|level12|21995|m_text,Spencer will gain +6 [IMG] travelling by this route.,"斯宾塞将沿此路线旅行,获得 +6 [IMG]。"
so|TextMeshProUGUI|level12|21996|m_text,"<sprite=""currency"" name=""currency silver spintria"">","<sprite=""currency"" name=""currency silver spintria"">"
so|TextMeshProUGUI|level12|21999|m_text,Athens,雅典
so|TextMeshProUGUI|level12|22000|m_text,Paused,已暂停
so|TextMeshProUGUI|level12|22001|m_text,Career:,职业:
so|TextMeshProUGUI|level12|22004|m_text,Switzerland,瑞士
so|TextMeshProUGUI|level12|22006|m_text,Radical Activism,激进行动主义
so|TextMeshProUGUI|level12|22016|m_text,Usually brief description that sometimes goes to  multiple lines,"通常是简短的描述,有时会延续到多行。"
so|TextMeshProUGUI|level12|22021|m_text,Arts Unregarded,被忽视的技艺
so|TextMeshProUGUI|level12|22022|m_text,Merchant's items,商贩的物品
so|TextMeshProUGUI|level12|22028|m_text,Zosk +22,丛林学 +22
so|TextMeshProUGUI|level12|22032|m_text,AK-COPY: Requesting…,AK-COPY: 请求中…
so|TextMeshProUGUI|level12|22047|m_text,Xerdemain +22,手法 +22
so|TextMeshProUGUI|level12|22048|m_text,UNLOCKED AT 7,7 级解锁
so|TextMeshProUGUI|level12|22050|m_text,https://histories-web.weatherfactory.deno.net,https://histories-web.weatherfactory.deno.net
so|TextMeshProUGUI|level12|22060|m_text,Lorem Ipsum,Lorem Ipsum
so|TextMeshProUGUI|level12|22073|m_text,Train Tracks,铁轨
so|TextMeshProUGUI|level12|22092|m_text,Black Sea,黑海
so|TextMeshProUGUI|level12|22096|m_text,"<i>Lorem ipsum dolor sit amet foo bar lipseum oftem nah.</i>

Hollywood bin get anoda interesting year: Deadpool face off wit Wolverine, Blake Lively and Justin Baldoni sue each oda, Inside Out 2 conquer di box office and Joker sequel no even come close.","<i>Lorem ipsum dolor sit amet foo bar lipseum oftem nah.</i>

好莱坞又过了有趣的一年:死侍与金刚狼对决,布莱克·莱弗利和贾斯汀·巴尔多尼互相起诉,《头脑特工队 2》称霸票房,《小丑》续集连边都沾不上。"
so|TextMeshProUGUI|level12|22119|m_text,"<sprite=""currency"" name=""cigarette"">","<sprite=""currency"" name=""cigarette"">"
so|TextMeshProUGUI|level12|22124|m_text,AK-COPY: Open website,AK-COPY: 打开网站
so|TextMeshProUGUI|level12|22127|m_text,Germany,德国
so|TextMeshProUGUI|level12|22129|m_text,Memories,种种回忆
so|TextMeshProUGUI|level12|22135|m_text,Innumination +22,照明术 +22
so|TextMeshProUGUI|level12|22145|m_text,"Detective-Ostiary, Suppression Bureau (dismissed)",防剿局侦探兼司阍(已免职)
so|TextMeshProUGUI|level12|22150|m_text,"Xhe travels with a carnival named 'Rosa Mundi'. They were due to perform in Mimata, among the mountains and gorges of Lozere. I've informally discharged myself from the Sanitarium Aujourd'hui, and I'm on my way there now.","她随一个名为「罗莎·蒙迪」的嘉年华同行。他们本应在米玛塔演出,那地方地处洛泽尔的群山与峡谷之间。我已非正式地从今日疗养院离院,如今正赶往那里。"
so|TextMeshProUGUI|level12|22151|m_text,Manchester,曼彻斯特
so|TextMeshProUGUI|level12|22152|m_text,Output,输出
so|TextMeshProUGUI|level12|22153|m_text,Wounded Place,受创之地
so|TextMeshProUGUI|level12|22155|m_text,Wear This Outfit,穿上此行头
so|TextMeshProUGUI|level12|22166|m_text,French State,法兰西邦国
so|TextMeshProUGUI|level12|22168|m_text,AK-COPY: Get code,AK-COPY: 获取代码
so|TextMeshProUGUI|level12|22179|m_text,"It is imperative that Thunderpigs are given the attention they deserve. In fact, they should be given so much attention that they can't even snootle about in a trough without someone livestreaming it to PigTok.","雷猪理应得到它们应得的关注,这一点至关重要。事实上,它们应当得到如此之多的关注,以至于连在水槽边拱来拱去都有人把它直播到猪抖上。"
so|TextMeshProUGUI|level12|22180|m_text,Quit to desktop,退出到桌面
so|TextMeshProUGUI|level12|22188|m_text,Tooltip delay,提示延迟
so|TextMeshProUGUI|level12|22213|m_text,Xs my heart's explained to me: I must find Nina Lagasse.,正如我的心向我解释的那样:我必须找到尼娜·拉加斯。
so|TextMeshProUGUI|level12|22216|m_text,"Alert lifetime
","提示持续时间
"
so|TextMeshProUGUI|level12|22220|m_text,"<sprite=""currency"" name=""currency swiss franc"">","<sprite=""currency"" name=""currency swiss franc"">"
so|TextMeshProUGUI|level12|22222|m_text,"Your Signs and Passions feed the Aspect Pool. Spend pips to force success on matching Skill tests. Regain them by acting with Passions.
","你的印记与激情汇入性相池。消耗圆点,即可让相符的技艺检定必然成功。依激情行事,即可重新获得圆点。
"
so|TextMeshProUGUI|level12|22223|m_text,- advice - ,- 建议 - 
so|TextMeshProUGUI|level12|22227|m_text,Nothing suitable,没有合适的
so|TextMeshProUGUI|level12|22237|m_text,Zagreb,萨格勒布
so|TextMeshProUGUI|level12|22238|m_text,Input,输入
so|TextMeshProUGUI|level12|22239|m_text,Rreservation +22,保存术 +22
so|TextMeshProUGUI|level12|22241|m_text,Garments,衣物
so|TextMeshProUGUI|level12|22242|m_text,Quick load,快速读取
so|TextMeshProUGUI|level12|22249|m_text,rose-lantern-winter-forge,引-灯-冬-铸
so|TextMeshProUGUI|level12|22251|m_text,Turkey,土耳其
so|TextMeshProUGUI|level12|22253|m_text,Controls,操作
so|TextMeshProUGUI|level2|29|m_text,MUNUMUNUM,MUNUMUNUM
so|TextMeshProUGUI|level2|30|m_text,— FOO,— FOO
so|TextMeshProUGUI|level3|1147|m_text,New Game,新游戏
so|TextMeshProUGUI|level3|1148|m_text,"Art, animation, marketing",美术、动画、营销
so|TextMeshProUGUI|level3|1150|m_text,Alexis Kennedy,亚历克西·肯尼迪
so|TextMeshProUGUI|level3|1151|m_text,Lottie Bevan,洛蒂·贝文
so|TextMeshProUGUI|level3|1153|m_text,Weather Factory,天气工厂
so|TextMeshProUGUI|level3|1155|m_text,"Thank you to everyone who helped us get here! Whether you wishlisted the game or left a nice comment somewhere or told a friend about <i>Travelling</i>, thank you. Super thank you to everyone who's helping us test the game and sending us feedback, too.",感谢每一位帮助我们走到今天的人！无论你是把游戏加入愿望单、在某个地方留下善意的评论，还是把 <i>Travelling</i> 推荐给朋友，谢谢你们。也特别感谢所有正在帮我们测试游戏、并把反馈寄给我们的人。
so|TextMeshProUGUI|level3|1156|m_text,Animation,动画
so|TextMeshProUGUI|level3|1157|m_text,Coding,编程
so|TextMeshProUGUI|level3|1158|m_text,Adrien Deggan,阿德里安·德根
so|TextMeshProUGUI|level3|1159|m_text,Version 2025.f.whatevermadeup,版本 2025.f.随便编的
so|TextMeshProUGUI|level3|1160|m_text,Continue,继续
so|TextMeshProUGUI|level3|1161|m_text,Nuclear Starfish,核海星
so|TextMeshProUGUI|level3|1162|m_text,"Design, writing, coding",设计、写作、编程
so|TextMeshProUGUI|level3|1163|m_text,Roman Loskutov,罗曼·洛斯库托夫
so|TextMeshProUGUI|level3|1165|m_text,GET THE NEWSLETTER - Subscribe for the invisible world in your inbox. Be the first to know about new lore and game releases.,订阅邮件——把隐形世界送进你的收件箱。抢先了解新秘闻与游戏动态。
so|TextMeshProUGUI|level3|1167|m_text,Art,美术
so|TextMeshProUGUI|level3|1169|m_text,BUGS & FEEDBACK,缺陷与反馈
so|TextMeshProUGUI|level3|1170|m_text,support@weatherfactory.biz,support@weatherfactory.biz
so|TextMeshProUGUI|level3|1172|m_text,Music,音乐
so|TextMeshProUGUI|level3|1177|m_text,"J. Willgoose, Esq.",J. 威卢斯先生
so|TextMeshProUGUI|level3|1179|m_text,Credits,制作名单
so|TextMeshProUGUI|level3|1180|m_text,"Yes, LInk",是，关联
so|TextMeshProUGUI|level3|1181|m_text,Subscribe for the invisible world in your inbox. Be the first to know about new lore and game releases.,订阅，把隐形世界送进你的收件箱。抢先了解新秘闻与游戏动态。
so|TextMeshProUGUI|level3|1183|m_text,Load Game,载入游戏
so|TextMeshProUGUI|level3|1184|m_text,"Can we collect <b>pseudonymised</b> data about choices you make in the game? We'll use it to refine the game, and perhaps for Entertaining Blog Posts about choice statistics.

By <b>pseudonymised</b>, we mean: there's a unique id for each install - but we don't do anything to tie it to a natural person (you) unless you let us link it to bug reports. 

<b>[Change this at any time via Options]</b>","我们可以收集你在游戏中做出的选择的<b>假名化</b>数据吗？我们会用这些数据来打磨游戏，或许还会用来写些关于选择统计的趣味博文。

所谓<b>假名化</b>，是指：每次安装都有一个唯一 ID——但我们不会做任何把它与某个自然人（你）关联起来的事，除非你允许我们把它与缺陷报告联系起来。

<b>[随时可通过「选项」更改此设置]</b>"
so|TextMeshProUGUI|level3|1185|m_text,Get the Newsletter,订阅邮件
so|TextMeshProUGUI|level3|1191|m_text,Special Thanks,特别鸣谢
so|TextMeshProUGUI|level3|1193|m_text,Freelancers,自由职业者
so|TextMeshProUGUI|level3|1197|m_text,Louis Blum,路易·布鲁姆
so|TextMeshProUGUI|level3|1199|m_text,News,新闻
so|TextMeshProUGUI|level4|1830|m_text,Begin Game,开始游戏
so|TextMeshProUGUI|level4|1831|m_text,points to assign,可分配点数
so|TextMeshProUGUI|level4|1834|m_text,"	Antibes, Alpes-Maritimes. November 1948; at least as far as anyone can tell any more.

	Twelve years ago, in Cracow, the Worms hollowed me out. For the next three years they steered me all round Europe, until at last I got away to a place where there was a kind of help... the Worms are gone now, but I've only begun to fill up the spaces they left.

	I was back with the Bureau again when the Worms took me. But I still think of myself, above all, as...","	昂蒂布，滨海阿尔卑斯省。1948 年 11 月；至少就如今而言，没人能说清更多了。

	十二年前，在克拉科夫，蠕虫把我蛀空。此后三年，它们操纵我辗转欧洲各地，直到我终于逃到一处能寻得某种帮助的地方……如今蠕虫已经消失，但我才刚刚开始填补它们留下的空洞。

	蠕虫带走我时，我又回到了防剿局。但我依然首先把自己看作……"
so|TextMeshProUGUI|level4|1835|m_text,Choose one,选择一项
so|TextMeshProUGUI|level4|1837|m_text,"	When I came back to Europe after the war, my heart told me I should seek out Nina Lagasse: actress, artist, witch. She'll know where I can find the things I need to fill my emptiness again.

	Nina is notoriously elusive, but I've followed her trail from Alexandria - where they brought me back - to Antibes - where I now arrive -","	战争结束后我回到欧洲，我的心告诉我，应该去找尼娜·拉加斯：演员、艺术家、女巫。她会知道我在哪里能找到重新填补空虚的东西。

	尼娜素以行踪难觅著称，但我一路追着她的踪迹，从亚历山大港——他们把我送回的地方——追到昂蒂布——如今我抵达的地方——"
so|TextMeshProUGUI|level4|1838|m_text,"Who Are You,
	  Hollow Man?","你是谁，
	  空心人？"
so|TextMeshProUGUI|level4|1839|m_text,Menu Screen,菜单画面
so|TextMeshProUGUI|level4|1850|m_text,Uses,用途
so|TextMeshProUGUI|level4|1914|m_text,"a
conjurer","一名
魔术师"
so|TextMeshProUGUI|level4|1915|m_text,"a
writer","一名
作家"
so|TextMeshProUGUI|level4|1916|m_text,"a
physician","一名
医生"
so|TextMeshProUGUI|level4|1917|m_text,"Another Sign
","另一个印记
"
so|TextMeshProUGUI|level5|187|m_text,EXIT GAME,退出游戏
so|TextMeshProUGUI|level5|188|m_text,MAIN MENU,主菜单
so|TextMeshProUGUI|level5|191|m_text,OutcomeTitle,OutcomeTitle
so|TextMeshProUGUI|level5|193|m_text,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
so|TextMeshProUGUI|level5|195|m_text,Ending Title,Ending Title
so|TextMeshProUGUI|level5|196|m_text,"lorem ipsum dolor sit amet. This will be long. at least two paragraphs. A much softer version of the circus theme - perhaps just fragments that fade in and out. The idea is that you hear this when you're out and about in the main circus site, so you get a sense of pleasantly melancholy familiarity every time you come back to the circus - which serves as your base - but when you enter a tent, it can become focal. ","lorem ipsum dolor sit amet. This will be long. at least two paragraphs. A much softer version of the circus theme - perhaps just fragments that fade in and out. The idea is that you hear this when you're out and about in the main circus site, so you get a sense of pleasantly melancholy familiarity every time you come back to the circus - which serves as your base - but when you enter a tent, it can become focal."
so|TextMeshProUGUI|level5|206|m_text,CardTitle,CardTitle
so|TextMeshProUGUI|level6|100|m_text,"
“What kind of polyglot genius could ever hope to crack your impenetrable code?”","
「什么样的多语天才，才敢奢望破解你那密不透风的密码？」"
